properties,building_id,total_pixels,valid_pixels,valid_pixel_pct,mean_pre_vv,mean_post_vv,mean_change_vv,median_change_vv,std_change_vv,mean_pre_vh,mean_post_vh,mean_change_vh,median_change_vh,std_change_vh
"{'osm_id': 364348412, 'osm_type': 'yes'}",chennai_bld_002681,3,3,100.0,-2.4756333033243814,-5.857129414876302,-3.3814964294433594,-3.782179355621338,0.789478369717535,-9.154729207356771,-12.370305379231771,-3.215575853983561,-2.143740653991699,2.1106990610844023
"{'osm_id': 364348414, 'osm_type': 'yes'}",chennai_bld_002682,1,1,100.0,0.3013152480125427,-2.7589595317840576,-3.060274839401245,-3.060274839401245,0.0,-13.081294059753418,-12.399853706359863,0.6814403533935547,0.6814403533935547,0.0
"{'osm_id': 364348416, 'osm_type': 'yes'}",chennai_bld_002683,4,4,100.0,-4.579939365386963,-4.847006797790527,-0.2670672535896301,-0.4012210965156555,2.254722727967827,-11.684625625610352,-10.696304321289062,0.9883220195770264,0.47139739990234375,2.860100016813602
"{'osm_id': 364348417, 'osm_type': 'yes'}",chennai_bld_002684,2,2,100.0,-5.440080642700195,-5.293152809143066,0.14692795276641846,0.14692795276641846,0.6570745706558228,-16.976654052734375,-14.683809280395508,2.292844295501709,2.292844295501709,4.132060527801514
"{'osm_id': 364348419, 'osm_type': 'yes'}",chennai_bld_002685,3,3,100.0,-2.2436389923095703,-3.7407267888387046,-1.497087796529134,-1.1567583084106445,1.7051900437647167,-11.656077067057291,-11.570856730143229,0.0852206548055013,0.7788667678833008,2.2800763722032484
"{'osm_id': 364348421, 'osm_type': 'yes'}",chennai_bld_002686,4,4,100.0,1.7235021591186523,-2.461559772491455,-4.185061931610107,-3.4522383213043213,2.9143708917118643,-12.638803482055664,-11.249361038208008,1.3894429206848145,0.886012077331543,1.4710246892946792
"{'osm_id': 364348424, 'osm_type': 'yes'}",chennai_bld_002687,4,4,100.0,-1.9186012744903564,-1.5225903987884521,0.3960106670856476,0.5411294102668762,0.35060019005006293,-9.678925514221191,-10.883941650390625,-1.2050169706344604,-1.7316911220550537,2.16925043920519
"{'osm_id': 364348425, 'osm_type': 'yes'}",chennai_bld_002688,4,4,100.0,-1.3574161529541016,-0.06812828779220581,1.28928804397583,0.9140114188194275,2.613707781084094,-13.52638053894043,-13.167032241821289,0.359346866607666,-0.36388111114501953,1.5884377517262689
"{'osm_id': 364348426, 'osm_type': 'yes'}",chennai_bld_002689,4,4,100.0,-3.9858665466308594,-5.6747236251831055,-1.6888573169708252,-1.8062262535095215,1.5262281181468658,-10.617806434631348,-11.780932426452637,-1.1631255149841309,-0.5594196319580078,2.164436448521328
"{'osm_id': 364348428, 'osm_type': 'yes'}",chennai_bld_002690,4,4,100.0,-2.3075432777404785,-4.530479907989502,-2.2229366302490234,-2.2976040840148926,1.1140413604882404,-10.055171012878418,-10.4806489944458,-0.4254782199859619,1.2176403999328613,4.151594400505301
"{'osm_id': 364348429, 'osm_type': 'yes'}",chennai_bld_002691,6,6,100.0,-6.654623031616211,-7.4112288157145185,-0.7566057840983073,0.34647440910339355,2.6047604088904586,-13.38238525390625,-12.194719950358072,1.1876646677652996,1.5770230293273926,2.597698297113516
"{'osm_id': 364348430, 'osm_type': 'yes'}",chennai_bld_002692,2,2,100.0,5.482371807098389,5.002847194671631,-0.4795246124267578,-0.4795246124267578,1.2578492164611816,-11.60617733001709,-15.269058227539062,-3.6628808975219727,-3.6628808975219727,1.413802146911621
"{'osm_id': 364348432, 'osm_type': 'yes'}",chennai_bld_002693,2,2,100.0,1.3398770093917847,0.08384525775909424,-1.2560317516326904,-1.2560317516326904,5.082469701766968,-16.08060646057129,-17.36176300048828,-1.2811551094055176,-1.2811551094055176,0.04344987869262695
"{'osm_id': 364348434, 'osm_type': 'yes'}",chennai_bld_002694,5,5,100.0,-6.425228881835937,-3.550963592529297,2.874265670776367,2.113812208175659,2.5928416252438966,-13.837489318847656,-12.025581359863281,1.8119075775146485,2.1132850646972656,1.4326015427802097
"{'osm_id': 364348435, 'osm_type': 'yes'}",chennai_bld_002695,2,2,100.0,-7.273172378540039,-7.47095251083374,-0.19777989387512207,-0.19777989387512207,0.6277859210968018,-12.751420021057129,-10.052248001098633,2.699172019958496,2.699172019958496,0.8518228530883789
"{'osm_id': 364348436, 'osm_type': 'yes'}",chennai_bld_002696,4,4,100.0,-3.6086931228637695,-3.063032627105713,0.5456605553627014,0.3240591287612915,1.2855511066805063,-10.276538848876953,-10.627715110778809,-0.35117554664611816,-0.33628273010253906,0.6240053723145469
"{'osm_id': 364348437, 'osm_type': 'yes'}",chennai_bld_002697,5,5,100.0,-5.192966461181641,-6.115806198120117,-0.9228396415710449,0.13996267318725586,1.549965368719421,-14.087306213378906,-10.837799072265625,3.249505615234375,3.85038423538208,2.9715357694404476
"{'osm_id': 364348440, 'osm_type': 'yes'}",chennai_bld_002698,5,5,100.0,-6.310618591308594,-4.5608985900878904,1.749720001220703,2.02496337890625,1.4317360490560394,-11.715856170654297,-12.128424072265625,-0.4125675201416016,-0.967620849609375,2.6881090475379987
"{'osm_id': 364348441, 'osm_type': 'yes'}",chennai_bld_002699,4,4,100.0,-4.799497604370117,-5.16274881362915,-0.36325109004974365,-0.21143102645874023,2.3155912839156523,-11.252908706665039,-13.627355575561523,-2.3744473457336426,-1.6998348236083984,3.785679829952239
"{'osm_id': 364348442, 'osm_type': 'yes'}",chennai_bld_002700,2,2,100.0,-4.162631034851074,-5.785831451416016,-1.6232006549835205,-1.6232006549835205,1.2232940196990967,-10.867191314697266,-12.082133293151855,-1.2149419784545898,-1.2149419784545898,0.6774539947509766
"{'osm_id': 368882983, 'osm_type': 'yes'}",chennai_bld_002701,2,2,100.0,4.639523506164551,5.589213848114014,0.9496902227401733,0.9496902227401733,0.6943553686141968,-11.787740707397461,-11.814873695373535,-0.02713298797607422,-0.02713298797607422,0.8121490478515625
"{'osm_id': 368886560, 'osm_type': 'yes'}",chennai_bld_002702,2,2,100.0,2.0186305046081543,-0.4026540517807007,-2.4212846755981445,-2.4212846755981445,0.2430001497268969,-12.264659881591797,-11.15450668334961,1.1101527214050293,1.1101527214050293,1.8097758293151855
"{'osm_id': 368889001, 'osm_type': 'yes'}",chennai_bld_002703,2,2,100.0,-1.4469857215881348,-0.6944510340690613,0.7525346875190735,0.7525346875190735,1.707758367061615,-7.403374671936035,-8.986339569091797,-1.5829651355743408,-1.5829651355743408,0.7765586376190186
"{'osm_id': 368889002, 'osm_type': 'yes'}",chennai_bld_002704,4,4,100.0,-5.707612991333008,-5.461162090301514,0.24645066261291504,-0.6747642159461975,2.7376648587532664,-9.811335563659668,-8.268484115600586,1.5428515672683716,2.244741201400757,2.834516192309752
"{'osm_id': 368889003, 'osm_type': 'yes'}",chennai_bld_002705,14,14,100.0,6.16944830758231,6.224848066057477,0.05539982659476144,0.4223148822784424,2.570727781873912,-11.585023062569755,-10.334694998604911,1.2503277914864677,2.7643532752990723,3.271595334533069
"{'osm_id': 368889005, 'osm_type': 'yes'}",chennai_bld_002706,4,4,100.0,-0.047603070735931396,-0.5869256854057312,-0.5393226742744446,-0.24909651279449463,2.88401493381565,-10.325546264648438,-11.831033706665039,-1.5054868459701538,-1.5398712158203125,1.565867773556642
"{'osm_id': 368889006, 'osm_type': 'yes'}",chennai_bld_002707,2,2,100.0,3.725602626800537,2.677154064178467,-1.0484483242034912,-1.0484483242034912,2.012439012527466,-11.13540267944336,-13.008614540100098,-1.8732123374938965,-1.8732123374938965,1.0004830360412598
"{'osm_id': 368889007, 'osm_type': 'yes'}",chennai_bld_002708,3,3,100.0,-6.173575083414714,-4.515405019124349,1.6581705411275227,1.7679457664489746,2.5431727073343766,-9.874062220255533,-9.035845438639322,0.8382169405619303,0.8327269554138184,3.020065180892237
"{'osm_id': 368889008, 'osm_type': 'yes'}",chennai_bld_002709,2,2,100.0,-1.9824072122573853,0.2721344828605652,2.2545416355133057,2.2545416355133057,0.5211521983146702,-15.14013957977295,-9.043708801269531,6.09643030166626,6.09643030166626,1.0859875679016113
"{'osm_id': 368889009, 'osm_type': 'yes'}",chennai_bld_002710,4,4,100.0,3.028491973876953,1.57390558719635,-1.4545865058898926,-2.572577953338623,2.514384119942258,-7.150349140167236,-9.964848518371582,-2.814499855041504,-2.252040147781372,2.0841170462486986
"{'osm_id': 368889010, 'osm_type': 'yes'}",chennai_bld_002711,2,2,100.0,-2.586106777191162,-1.5898302793502808,0.9962763786315918,0.9962763786315918,2.133664608001709,-11.235969543457031,-12.775840759277344,-1.5398712158203125,-1.5398712158203125,0.2176361083984375
"{'osm_id': 368889011, 'osm_type': 'yes'}",chennai_bld_002712,2,2,100.0,3.8184609413146973,4.906580924987793,1.0881199836730957,1.0881199836730957,0.1241292953491211,-8.742386817932129,-11.219779968261719,-2.477393627166748,-2.477393627166748,0.3963017463684082
"{'osm_id': 368889013, 'osm_type': 'yes'}",chennai_bld_002713,4,4,100.0,-2.0419397354125977,-1.9193748235702515,0.12256470322608948,-0.07987004518508911,0.9169550830928125,-10.594343185424805,-11.623673439025879,-1.0293302536010742,-2.343858242034912,4.155617636127482
"{'osm_id': 368889015, 'osm_type': 'yes'}",chennai_bld_002714,4,4,100.0,-3.162736415863037,-1.5547969341278076,1.6079394817352295,1.011472463607788,2.759763087930885,-8.105583190917969,-4.964105606079102,3.1414780616760254,2.800119161605835,3.362731315866717
"{'osm_id': 368889016, 'osm_type': 'yes'}",chennai_bld_002715,2,2,100.0,3.093935012817383,2.7573397159576416,-0.33659517765045166,-0.33659517765045166,3.1558064222335815,-7.789417266845703,-11.194660186767578,-3.405242681503296,-3.405242681503296,2.4803245067596436
"{'osm_id': 368889017, 'osm_type': 'yes'}",chennai_bld_002716,2,2,100.0,3.725602626800537,2.677154064178467,-1.0484483242034912,-1.0484483242034912,2.012439012527466,-11.13540267944336,-13.008614540100098,-1.8732123374938965,-1.8732123374938965,1.0004830360412598
"{'osm_id': 368889018, 'osm_type': 'yes'}",chennai_bld_002717,2,2,100.0,-4.323393821716309,-4.000000476837158,0.32339322566986084,0.32339322566986084,2.251517415046692,-8.098264694213867,-9.065601348876953,-0.9673366546630859,-0.9673366546630859,0.8874740600585938
"{'osm_id': 368889019, 'osm_type': 'yes'}",chennai_bld_002718,1,1,100.0,-4.888368606567383,-4.290134429931641,0.5982341766357422,0.5982341766357422,0.0,-11.419841766357422,-10.034461975097656,1.3853797912597656,1.3853797912597656,0.0
"{'osm_id': 368889021, 'osm_type': 'yes'}",chennai_bld_002719,1,1,100.0,-1.4915881156921387,-2.3878674507141113,-0.8962793350219727,-0.8962793350219727,0.0,-9.988706588745117,-11.303481101989746,-1.314774513244629,-1.314774513244629,0.0
"{'osm_id': 368889022, 'osm_type': 'yes'}",chennai_bld_002720,2,2,100.0,3.093935012817383,2.7573397159576416,-0.33659517765045166,-0.33659517765045166,3.1558064222335815,-7.789417266845703,-11.194660186767578,-3.405242681503296,-3.405242681503296,2.4803245067596436
"{'osm_id': 368889023, 'osm_type': 'yes'}",chennai_bld_002721,2,2,100.0,-4.568103313446045,-4.102943420410156,0.46515989303588867,0.46515989303588867,0.38236427307128906,-12.907005310058594,-8.33407211303711,4.572933197021484,4.572933197021484,2.957003593444824
"{'osm_id': 368889025, 'osm_type': 'yes'}",chennai_bld_002722,2,2,100.0,-4.601271629333496,-5.711652755737305,-1.1103816032409668,-1.1103816032409668,1.2708568572998047,-9.132486343383789,-6.8877458572387695,2.244741201400757,2.244741201400757,1.1842710971832275
"{'osm_id': 368889026, 'osm_type': 'yes'}",chennai_bld_002723,2,2,100.0,-1.110124111175537,-1.0869346857070923,0.023189425468444824,0.023189425468444824,0.9194687604904175,-11.534168243408203,-11.507856369018555,0.026311397552490234,0.026311397552490234,1.3410859107971191
"{'osm_id': 368889027, 'osm_type': 'yes'}",chennai_bld_002724,4,4,100.0,-0.1319882869720459,-0.8381128311157227,-0.706124484539032,-0.33659517765045166,3.645338413211867,-10.27901840209961,-12.95715045928955,-2.678131341934204,-2.714046001434326,2.619435260996997
"{'osm_id': 368889029, 'osm_type': 'yes'}",chennai_bld_002725,1,1,100.0,-4.1670823097229,-3.3195581436157227,0.8475241661071777,0.8475241661071777,0.0,-12.665016174316406,-5.135079383850098,7.529936790466309,7.529936790466309,0.0
"{'osm_id': 368889031, 'osm_type': 'yes'}",chennai_bld_002726,2,2,100.0,-4.901875972747803,-5.4472975730896,-0.5454216003417969,-0.5454216003417969,1.143655776977539,-11.597125053405762,-11.9228515625,-0.3257265090942383,-0.3257265090942383,1.711106300354004
"{'osm_id': 368889032, 'osm_type': 'yes'}",chennai_bld_002727,1,1,100.0,5.016355514526367,1.523953914642334,-3.492401599884033,-3.492401599884033,0.0,-5.590357303619385,-11.475924491882324,-5.8855671882629395,-5.8855671882629395,0.0
"{'osm_id': 368889033, 'osm_type': 'yes'}",chennai_bld_002728,1,1,100.0,-4.915383338928223,-6.604460716247559,-1.689077377319336,-1.689077377319336,0.0,-11.774408340454102,-13.811241149902344,-2.036832809448242,-2.036832809448242,0.0
"{'osm_id': 368889034, 'osm_type': 'yes'}",chennai_bld_002729,2,2,100.0,1.3342252969741821,-2.971235513687134,-4.3054609298706055,-4.3054609298706055,0.8130590915680281,-10.239998817443848,-12.88221549987793,-2.642216444015503,-2.642216444015503,3.2433507442474365
"{'osm_id': 368903110, 'osm_type': 'yes'}",chennai_bld_002730,4,4,100.0,-3.3289358615875244,-5.13941764831543,-1.810482382774353,-0.68827223777771,2.518826778429922,-11.987479209899902,-13.053031921386719,-1.0655533075332642,-2.1839699745178223,2.7003012253519487
"{'osm_id': 368903111, 'osm_type': 'yes'}",chennai_bld_002731,2,2,100.0,1.0605554580688477,-1.0919818878173828,-2.1525373458862305,-2.1525373458862305,2.1306065320968663,-7.212187767028809,-7.438205718994141,-0.22601795196533203,-0.22601795196533203,1.2358741760253906
"{'osm_id': 368903112, 'osm_type': 'yes'}",chennai_bld_002732,2,2,100.0,-0.5627483129501343,-3.930666446685791,-3.3679184913635254,-3.3679184913635254,1.0702005624771185,-9.541667938232422,-11.589475631713867,-2.0478079319000244,-2.0478079319000244,1.6357805728912354
"{'osm_id': 368903113, 'osm_type': 'yes'}",chennai_bld_002733,4,4,100.0,-3.21744441986084,-3.686913013458252,-0.469468891620636,-0.469841867685318,4.015723235997195,-10.694158554077148,-11.612712860107422,-0.9185551404953003,-2.619466781616211,3.3776454263309823
"{'osm_id': 368903114, 'osm_type': 'yes'}",chennai_bld_002734,4,4,100.0,0.24890351295471191,-2.511324167251587,-2.760227918624878,-3.290431022644043,1.7921200870981804,-8.376927375793457,-9.513840675354004,-1.1369129419326782,-0.9369597434997559,1.7121072435904883
"{'osm_id': 368903115, 'osm_type': 'yes'}",chennai_bld_002735,2,2,100.0,-0.9641370177268982,-3.7509407997131348,-2.786803722381592,-2.786803722381592,1.0913552045822208,-9.614498138427734,-11.864749908447266,-2.250251293182373,-2.250251293182373,0.1457209587097168
"{'osm_id': 368903116, 'osm_type': 'yes'}",chennai_bld_002736,2,2,100.0,-1.86306631565094,-3.252760887145996,-1.3896945714950562,-1.3896945714950562,0.11156809329986572,-6.264797210693359,-9.797691345214844,-3.5328943729400635,-3.5328943729400635,1.1840450763702393
"{'osm_id': 368903117, 'osm_type': 'yes'}",chennai_bld_002737,3,3,100.0,-3.2640549341837564,-4.495974858601888,-1.2319200833638508,-1.3384723663330078,2.8890302629659326,-12.201496124267578,-13.032029469807943,-0.8305330276489258,-0.7466287612915039,1.2302433033259434
"{'osm_id': 368903118, 'osm_type': 'yes'}",chennai_bld_002738,2,2,100.0,1.7971827983856201,-1.7827788591384888,-3.5799617767333984,-3.5799617767333984,0.3576170206070145,-5.533851623535156,-4.3627424240112305,1.1711088418960571,1.1711088418960571,1.9364854097366333
"{'osm_id': 368903119, 'osm_type': 'yes'}",chennai_bld_002739,2,2,100.0,-0.9641370177268982,-3.7509407997131348,-2.786803722381592,-2.786803722381592,1.0913552045822208,-9.614498138427734,-11.864749908447266,-2.250251293182373,-2.250251293182373,0.1457209587097168
"{'osm_id': 368903120, 'osm_type': 'yes'}",chennai_bld_002740,4,4,100.0,0.08195823431015015,-2.713124990463257,-2.7950830459594727,-2.563047409057617,1.2954115589446114,-9.216291427612305,-11.379558563232422,-2.163266658782959,-2.9012184143066406,1.6730282704284822
"{'osm_id': 368903121, 'osm_type': 'yes'}",chennai_bld_002741,4,4,100.0,-1.962487816810608,-4.895869255065918,-2.9333817958831787,-2.817135810852051,1.8900875591084065,-14.569984436035156,-12.214447021484375,2.3555383682250977,1.802107334136963,1.7430550973415146
"{'osm_id': 368903122, 'osm_type': 'yes'}",chennai_bld_002742,2,2,100.0,-1.8581769466400146,-4.444182872772217,-2.586005926132202,-2.586005926132202,3.322499990463257,-13.027013778686523,-9.154245376586914,3.8727684020996094,3.8727684020996094,2.209095001220703
"{'osm_id': 368903123, 'osm_type': 'yes'}",chennai_bld_002743,1,1,100.0,0.7085204124450684,-3.229058265686035,-3.9375786781311035,-3.9375786781311035,0.0,-4.969345569610596,-5.734722137451172,-0.7653765678405762,-0.7653765678405762,0.0
"{'osm_id': 368903124, 'osm_type': 'yes'}",chennai_bld_002744,2,2,100.0,-2.038879871368408,-4.442433834075928,-2.4035539627075195,-2.4035539627075195,2.714965879917145,-11.826607704162598,-12.388483047485352,-0.5618758201599121,-0.5618758201599121,1.1630101203918457
"{'osm_id': 368903125, 'osm_type': 'yes'}",chennai_bld_002745,1,1,100.0,2.4923911094665527,1.5371674299240112,-0.9552236795425415,-0.9552236795425415,0.0,-6.415252208709717,-7.221658706665039,-0.8064064979553223,-0.8064064979553223,0.0
"{'osm_id': 368903126, 'osm_type': 'yes'}",chennai_bld_002746,1,1,100.0,-1.729854941368103,-1.418442964553833,0.31141197681427,0.31141197681427,0.0,-8.763574600219727,-10.488460540771484,-1.7248859405517578,-1.7248859405517578,0.0
"{'osm_id': 368903127, 'osm_type': 'yes'}",chennai_bld_002747,2,2,100.0,0.3625403642654419,0.03232145309448242,-0.3302189111709595,-0.3302189111709595,0.625004768371582,-7.761847496032715,-9.262227058410645,-1.5003798007965088,-1.5003798007965088,0.6939733028411865
"{'osm_id': 368903128, 'osm_type': 'yes'}",chennai_bld_002748,4,4,100.0,-0.9530954360961914,-2.439673900604248,-1.4865784645080566,-2.0617318153381348,2.8452482472102734,-8.036693572998047,-8.915586471557617,-0.878892183303833,-1.0829505920410156,1.2379533003093222
"{'osm_id': 368907244, 'osm_type': 'yes'}",chennai_bld_002749,3,3,100.0,7.876263936360677,7.308986663818359,-0.5672778288523356,-0.9698779582977295,0.7964008562373925,-11.610660552978516,-12.023880004882812,-0.41321976979573566,-1.013777732849121,3.8539589787566784
"{'osm_id': 368907247, 'osm_type': 'yes'}",chennai_bld_002750,3,3,100.0,-4.855837821960449,-4.4438737233479815,0.41196401913960773,-0.7236146926879883,1.6307212106846638,-10.721028645833334,-10.07918930053711,0.6418396631876627,-0.2497711181640625,2.9240327234339865
"{'osm_id': 368907250, 'osm_type': 'yes'}",chennai_bld_002751,2,2,100.0,-1.8466943502426147,-3.196488857269287,-1.349794626235962,-1.349794626235962,1.1312336921691895,-11.933096885681152,-14.782988548278809,-2.8498916625976562,-2.8498916625976562,0.33547019958496094
"{'osm_id': 368907251, 'osm_type': 'yes'}",chennai_bld_002752,7,7,100.0,1.225151198250907,1.3130241121564592,0.08787298202514648,-2.126972198486328,4.072948905500019,-13.906536647251674,-13.705025809151786,0.20151138305664062,0.5043849945068359,2.0739618522979324
"{'osm_id': 368907253, 'osm_type': 'yes'}",chennai_bld_002753,10,10,100.0,0.75797119140625,3.1318115234375,2.37384033203125,2.137444019317627,2.9471363905941796,-10.746649169921875,-10.481537628173829,0.26511201858520506,-0.8377013206481934,3.2911864241705
"{'osm_id': 368907255, 'osm_type': 'yes'}",chennai_bld_002754,5,5,100.0,-0.25622024536132815,0.39627490043640134,0.6524950981140136,1.0121290683746338,1.213133226999614,-12.274555969238282,-12.662533569335938,-0.38797798156738283,-0.28533267974853516,2.1316851539636508
"{'osm_id': 368907256, 'osm_type': 'yes'}",chennai_bld_002755,7,7,100.0,-4.270846230643136,-7.606533595493862,-3.3356873648507253,-2.9264330863952637,2.2413644778937627,-10.342708042689733,-12.931876046316964,-2.589166913713728,-2.1877241134643555,3.96524393225071
"{'osm_id': 368907257, 'osm_type': 'yes'}",chennai_bld_002756,4,4,100.0,6.764793395996094,5.849689483642578,-0.9151039123535156,-0.9176316261291504,2.2239067714627594,-11.515932083129883,-11.506083488464355,0.009849309921264648,1.0838236808776855,2.855251428465223
"{'osm_id': 368907258, 'osm_type': 'yes'}",chennai_bld_002757,6,6,100.0,-0.5906062920888265,-0.6118749380111694,-0.021268645922342937,0.37107840180397034,2.041320165872375,-11.97738265991211,-13.082478841145834,-1.1050978501637776,-1.097679853439331,2.62429925121518
"{'osm_id': 368907260, 'osm_type': 'yes'}",chennai_bld_002758,6,6,100.0,2.247981866200765,4.614718755086263,2.36673641204834,2.2418344020843506,3.2221774488615242,-9.551785786946615,-10.390986124674479,-0.8392009735107422,-1.4049205780029297,1.7957972878469743
"{'osm_id': 368907262, 'osm_type': 'yes'}",chennai_bld_002759,5,5,100.0,-2.555811309814453,-1.3405986785888673,1.2152127265930175,0.5634598731994629,1.752248474144704,-14.218763732910157,-15.193609619140625,-0.9748449325561523,-2.877157211303711,2.945456880677232
"{'osm_id': 368907263, 'osm_type': 'yes'}",chennai_bld_002760,7,7,100.0,-4.509585244315011,-7.6260801042829245,-3.1164948599679128,-3.449030876159668,1.9830221362446299,-9.986589704241071,-13.093222481863839,-3.1066335950578963,-1.948699951171875,3.457417012200437
"{'osm_id': 368907264, 'osm_type': 'yes'}",chennai_bld_002761,4,4,100.0,-5.161850929260254,-2.498121500015259,2.663729429244995,3.430711269378662,1.6484534696938797,-14.345181465148926,-17.049877166748047,-2.704695701599121,-3.138212203979492,2.5746935897252343
"{'osm_id': 368907266, 'osm_type': 'yes'}",chennai_bld_002762,2,2,100.0,1.4304203987121582,1.33058762550354,-0.09983277320861816,-0.09983277320861816,2.4897477626800537,-9.315213203430176,-11.621988296508789,-2.306774616241455,-2.306774616241455,0.27260923385620117
"{'osm_id': 368907267, 'osm_type': 'yes'}",chennai_bld_002763,9,9,100.0,1.0242198308308919,1.7352097829182942,0.7109900580512153,1.65860116481781,2.4840566851059434,-12.640242682562935,-11.754443698459202,0.8857987721761068,1.3785982131958008,3.3156138589818385
"{'osm_id': 368907269, 'osm_type': 'yes'}",chennai_bld_002764,14,14,100.0,0.32087264742170063,-0.6978213446480888,-1.0186941283089774,-0.3483127951622009,2.777150327753335,-11.289134434291295,-11.591275896344866,-0.3021424838474819,0.07154083251953125,2.7816564291905514
"{'osm_id': 368907271, 'osm_type': 'yes'}",chennai_bld_002765,7,7,100.0,-3.984817232404436,-5.7505596705845425,-1.765742301940918,-2.14420747756958,2.801019091321742,-11.467868259974889,-12.439052036830358,-0.9711840493338448,-0.8392505645751953,2.109401895337993
"{'osm_id': 368907272, 'osm_type': 'yes'}",chennai_bld_002766,3,3,100.0,5.196686426798503,3.634662310282389,-1.562024434407552,-3.088993787765503,2.2744906081624574,-8.971022288004557,-10.784965515136719,-1.8139427502950032,-3.4202327728271484,2.8868682152830947
"{'osm_id': 368907274, 'osm_type': 'yes'}",chennai_bld_002767,5,5,100.0,0.8295680999755859,-0.7554263591766357,-1.5849945068359375,-0.9577193260192871,1.8749363739069331,-14.432020568847657,-16.20367431640625,-1.7716529846191407,-3.3716964721679688,2.694954541325921
"{'osm_id': 368907277, 'osm_type': 'yes'}",chennai_bld_002768,10,10,100.0,-0.893361759185791,-1.169029998779297,-0.2756683349609375,0.6066188216209412,3.041151027060913,-10.72650375366211,-11.639253234863281,-0.9127488136291504,0.03096294403076172,2.6097387076350786
"{'osm_id': 368907278, 'osm_type': 'yes'}",chennai_bld_002769,4,4,100.0,-4.732842445373535,-4.950075149536133,-0.2172325849533081,-0.26265478134155273,0.9449279974506095,-8.192405700683594,-9.927850723266602,-1.7354445457458496,-1.0316033363342285,1.6164151874840087
"{'osm_id': 368907279, 'osm_type': 'yes'}",chennai_bld_002770,2,2,100.0,-6.286300182342529,-5.73142147064209,0.5548787117004395,0.5548787117004395,0.7576289176940918,-17.252601623535156,-16.048480987548828,1.2041206359863281,1.2041206359863281,1.7628021240234375
"{'osm_id': 368907281, 'osm_type': 'yes'}",chennai_bld_002771,1,1,100.0,-3.0331192016601562,-3.2516801357269287,-0.21856093406677246,-0.21856093406677246,0.0,-13.006818771362305,-15.521240234375,-2.5144214630126953,-2.5144214630126953,0.0
"{'osm_id': 368907282, 'osm_type': 'yes'}",chennai_bld_002772,9,9,100.0,-0.684970325893826,-2.0349888271755643,-1.3500187132093642,-1.8912829160690308,1.681259761108456,-15.539893256293404,-15.326458401150173,0.21343549092610678,-0.2668876647949219,2.375559253645157
"{'osm_id': 368907283, 'osm_type': 'yes'}",chennai_bld_002773,3,3,100.0,3.186603864034017,2.1570487022399902,-1.029555320739746,0.21048903465270996,1.8211900484417771,-12.161972045898438,-13.85354487101237,-1.6915721893310547,-3.596769332885742,3.5794671869842967
"{'osm_id': 368907286, 'osm_type': 'yes'}",chennai_bld_002774,13,13,100.0,-3.8198459331805887,-2.902178250826322,0.9176678290733924,1.3126721382141113,2.6690491710238295,-12.058985783503605,-11.840254563551683,0.21873096319345328,-0.43633460998535156,2.7799267731268102
"{'osm_id': 368907287, 'osm_type': 'yes'}",chennai_bld_002775,6,6,100.0,-2.4913299878438315,-4.751753489176433,-2.260423501332601,-1.3099987506866455,3.057102265359046,-12.06618626912435,-12.516643524169922,-0.4504570960998535,-0.9132742881774902,1.9947085897590469
"{'osm_id': 368907289, 'osm_type': 'yes'}",chennai_bld_002776,1,1,100.0,-2.7138254642486572,-3.119173526763916,-0.4053480625152588,-0.4053480625152588,0.0,-14.374823570251465,-15.332551956176758,-0.957728385925293,-0.957728385925293,0.0
"{'osm_id': 368907291, 'osm_type': 'yes'}",chennai_bld_002777,4,4,100.0,1.360407829284668,2.441472053527832,1.081064224243164,0.7186418771743774,2.1359882199610856,-13.762018203735352,-10.90631103515625,2.855706214904785,2.79988956451416,2.159754746487888
"{'osm_id': 368907292, 'osm_type': 'yes'}",chennai_bld_002778,6,6,100.0,-3.576679547627767,-4.374828974405925,-0.7981494267781576,-0.3299131393432617,1.1861228262432606,-10.154596964518229,-11.082695007324219,-0.9280984401702881,-1.3272168636322021,3.6834439714336074
"{'osm_id': 368907293, 'osm_type': 'yes'}",chennai_bld_002779,7,7,100.0,-2.767704554966518,-4.9846987043108255,-2.21699401310512,-2.6572134494781494,3.9142134458882505,-11.396868024553571,-13.948133196149554,-2.5512657165527344,-1.921163558959961,3.642913992164047
"{'osm_id': 368907295, 'osm_type': 'yes'}",chennai_bld_002780,2,2,100.0,-4.605597972869873,-6.443680763244629,-1.8380827903747559,-1.8380827903747559,3.150754928588867,-16.67685317993164,-13.870516777038574,2.80633544921875,2.80633544921875,2.291689872741699
"{'osm_id': 368907299, 'osm_type': 'yes'}",chennai_bld_002781,5,5,100.0,6.478925323486328,6.249985122680664,-0.22893948554992677,-0.9698779582977295,1.5377341361395265,-12.153224182128906,-12.285206604003907,-0.13198261260986327,-0.44159889221191406,3.0404706736869955
"{'osm_id': 368907300, 'osm_type': 'yes'}",chennai_bld_002782,4,4,100.0,-0.975643515586853,-2.380950689315796,-1.4053072929382324,-0.4076051414012909,2.2104575771448296,-9.26366901397705,-8.330022811889648,0.9336462020874023,0.36310815811157227,1.9456204869497509
